gene_id,BY4742_R1,BY4742_R2,BY4742_R3,SY14_R1,SY14_R2,SY14_R3
YMR233W_TRI1,399,399,322,331,332,407
YMR234W_RNH1,542,542,499,489,489,598
YMR235C_RNA1,2942,2942,2980,2614,2797,3154
YMR236W_TAF9,2194,2194,2154,2329,1978,2347
YMR237W_BCH1,1300,1300,1223,1244,1177,1464
YMR238W_DFG5,2274,2274,2244,2213,2267,2591
YMR239C_RNT1,1102,1102,1049,958,985,1003
YMR240C_CUS1,527,527,522,455,514,508
YMR241W_YHM2,2302,2302,2252,1918,1871,2077
YMR242C_RPL20A,19189.29,19189.29,20184.86,17586.48,17023,18936.52
YMR242W-A,0,0,0,0,0,0
YMR243C_ZRC1,3995,3995,4361,3619,3644,3986
YMR244C-A_COA6,167.23,167.23,154.08,193.02,196.6,210.34
YMR244W,24,24,24,24,32,24
YMR245W,221.77,221.77,145.92,229.98,168.4,245.66
YMR246W_FAA4,8120,8120,7583,7995,7889,8804
YMR247C_RKR1,947,947,891,792,895,1027
YMR247W-A,0,0,0,0,0,0
YMR250W_GAD1,370,370,451,421,477,571
YMR251W_GTO3,76,76,66,172,94,159
YMR251W-A_HOR7,126,126,136,168,201,153
YMR252C,163,163,142,142,170,166
YMR253C,541,541,490,476,471,532
YMR254C,14,14,10,10,9,7
YMR255W_GFD1,1011,1011,1012,1063,980,1144
YMR256C_COX7,11,11,24,22,22,18
YMR257C_PET111,354,354,303,305,270,416
YMR258C_ROY1,777,777,735,634,729,762
YMR259C_TRM732,1186,1186,1117,1066,1091,1322
YMR260C_TIF11,7621,7621,7483,7758,7192,7414
YMR261C_TPS3,1256,1256,1191,1283,1244,1637
YMR262W,262,262,311,286,302,317
YMR263W_SAP30,608,608,628,677,611,670
YMR264W_CUE1,1034,1034,1086,1091,1036,1138
YMR265C,778,778,720,800,721,857
YMR266W_RSN1,3206,3206,3129,2948,2740,3409
YMR267W_PPA2,525,525,528,496,508,593
YMR268C_PRP24,381,381,399,378,350,425
YMR269W_TMA23,1035,1035,1012,995,1009,996
YMR270C_RRN9,570,570,614,498,517,577
YMR271C_URA10,107,107,87,96,119,128
YMR272C_SCS7,1511,1511,1467,1698,1534,1684
YMR272W-A,0,0,0,0,0,0
YMR272W-B,0,0,0,0,0,0
YMR273C_ZDS1,744,744,672,846,727,939
YMR274C_RCE1,259,259,239,187,187,229
YMR275C_BUL1,880,880,894,954,894,1135
YMR276W_DSK2,4341,4341,4638,5920,5115,5924
YMR277W_FCP1,1261,1261,1359,1351,1352,1478
YMR278W_PRM15,603,603,577,593,591,704
YMR279C,145,145,135,134,144,220
YMR280C_CAT8,99,99,123,168,141,181
YMR281W_GPI12,409,409,418,366,427,425
YMR282C_AEP2,477,477,408,390,464,504
YMR283C_RIT1,461,461,391,341,366,400
YMR284W_YKU70,325,325,341,304,295,332
YMR285C_NGL2,1037,1037,982,1079,993,1175
YMR286W_MRPL33,194,194,167,189,215,213
YMR287C_DSS1,439,439,446,492,419,555
YMR288W_HSH155,695,695,667,667,645,766
YMR289W_ABZ2,927,927,993,950,924,946
YMR290C_HAS1,5025,5025,5025.98,4688.99,4825.99,5182.96
YMR290W-A,0,0,3.02,1.01,3.01,4.04
YMR291W_TDA1,914,914,632,892,757,969
YMR292W_GOT1,1157,1157,1109,1132,1017,1086
YMR293C_HER2,314,314,252,271,273,324
YMR294W_JNM1,453,453,455,429,392,449
YMR294W-A,762.02,762.02,769.64,708.08,731.01,786.21
YMR295C,1599.98,1599.98,1605.36,1584.92,1616.99,1780.79
YMR296C_LCB1,4357,4357,4401,5014,4435,5180
YMR297W_PRC1,4942,4942,5036,4905,4932,5680
YMR298W_LIP1,944,944,936,888,908,965
YMR299C_DYN3,513,513,471,483,495,525
YMR300C_ADE4,4120,4120,3987,3437,3995,4460
YMR301C_ATM1,984,984,847,921,981,1154
YMR302C_YME2,1078,1078,1051,1140,1108,1258
YMR303C_ADH2,393.97,393.97,391.89,494.83,452.52,461.79
YMR304C-A,183,183,133,158,191,147
YMR304W_UBP15,686,686,669,653,717,894
YMR305C_SCW10,5929,5929,6110,5262,5678,6392
YMR306C-A,4.91,4.91,0,6.1,4.81,13.23
YMR306W_FKS3,368.09,368.09,349,353.9,371.19,382.77
YMR307C-A,1.56,1.56,0,1.44,0,0
YMR307W_GAS1,22305.44,22305.44,22820,17434.56,18791,21388
YMR308C_PSE1,3084,3084,2925,2839,3076,3533
YMR309C_NIP1,4238,4238,4298,3969,4472,4989
YMR310C,927,927,961,917,943,973
YMR311C_GLC8,1530,1530,1419,1684,1519,1775
YMR312W_ELP6,702,702,697,540,538,661
YMR313C_TGL3,869,869,834,870,881,1025
YMR314W_PRE5,3337,3337,3303,3608,3493,3768
YMR315W,1223,1223,1232,1302,1367,1522
YMR315W-A,0,0,0,0,0,0
YMR316C-A,133.33,133.33,110.6,136.78,148.59,112.4
YMR316C-B,9.36,9.36,5.2,11.57,3.85,19.6
YMR316W_DIA1,2068.67,2068.67,1770.4,1993.22,1760.41,1893.6
YMR317W,575.64,575.64,531.8,607.43,546.15,698.4
YMR318C_ADH6,5283,5283,4938,5680,4942,5722
YMR319C_FET4,4572,4572,4288,4126,3657,4239
YMR320W,33,33,35,68,72,40
YMR321C,49.56,49.56,30.11,0,0,0
YMR322C_SNO4,3.6,3.6,4.1,0,0.5,0
YMR323W_ERR3,33.38,33.38,28.52,0,0,0
YMR324C,0,0,0,0,0,0
YMR325W_PAU19,6,6,1,0,0,0
YMR326C,1,1,0,0,0,0
YNL001W_DOM34,983,983,988,1417,1346,1542
YNL002C_RLP7,4551,4551,4249,4894,4844,5252
YNL003C_PET8,564,564,548,614,678,678
YNL004W_HRB1,2182,2182,2260,2395,2386,2673
YNL005C_MRP7,1197,1197,1155,1063,1139,1344
YNL006W_LST8,677,677,612,603,635,723
YNL007C_SIS1,4276,4276,4093,4600,4029,4614
YNL008C_ASI3,782,782,810,757,784,934
YNL009W_IDP3,94,94,92,90,106,110
YNL010W,3209,3209,3312,3162,3091,3307
YNL011C,366,366,326,320,365,400
YNL012W_SPO1,178,178,177,155,109,147
YNL013C,7.3,7.3,10.78,18.71,11.47,7.45
YNL014W_HEF3,193.7,193.7,149.22,159.29,188.53,213.55
YNL015W_PBI2,84,84,77,69,109,103
YNL016W_PUB1,3401,3401,3415,3067,3242,3738
YNL017C,0,0,3,1,1,0
YNL018C,48.49,48.49,23.59,34.27,25.42,43.37
YNL019C,94.1,94.1,67.83,113.86,70.87,89.08
YNL020C_ARK1,921,921,941,870,821,1026
YNL021W_HDA1,923,923,874,901,927,1082
YNL022C_RCM1,1210,1210,1254,1088,1215,1299
YNL023C_FAP1,1162,1162,989,1057,1078,1078
YNL024C_EFM6,430,430,400,456,407,445
YNL024C-A_KSH1,37,37,28,23,39,37
YNL025C_SSN8,321,321,374,285,343,425
YNL026W_SAM50,913,913,815,835,855,931
YNL027W_CRZ1,717,717,680,697,658,802
YNL028W,6,6,2,12,3,2
YNL029C_KTR5,488,488,483,541,535,578
YNL030W_HHF2,7305.03,7305.03,6044.89,8042.98,7080.24,7176.59
YNL031C_HHT2,15048.28,15048.28,13401.28,14250.23,13475,14766.63
YNL032W_SIW14,767,767,798,787,748,824
YNL033W,82.9,82.9,86.17,75.14,105.13,94.92
YNL034W,16.51,16.51,16.41,19.73,36.58,29.63
YNL035C,818,818,800,726,755,850
YNL036W_NCE103,1114,1114,898,1040,974,1567
YNL037C_IDH1,1185,1185,1076,1457,1598,1829
YNL038W_GPI15,709,709,661,677,680,724
YNL039W_BDP1,974,974,899,940,909,1054
YNL040W,687,687,745,580,563,608
YNL041C_COG6,683,683,635,616,600,700
YNL042W_BOP3,397,397,329,386,387,497
YNL042W-B,1,1,1,2,1,6
YNL043C,98.42,98.42,82.09,89.1,115.49,107.76
YNL044W_YIP3,1437.58,1437.58,1496.91,1214.9,1246.51,1360.24
YNL045W_LAP2,1350,1350,1369,1443,1498,1643
YNL046W,657,657,598,545,570,570
YNL047C_SLM2,498,498,455,422,436,533
YNL048W_ALG11,1134,1134,1231,1155,1157,1262
YNL049C_SFB2,1053,1053,1034,887,931,1066
YNL050C,800,800,819,746,808,910
YNL051W_COG5,429,429,454,396,438,485
YNL052W_COX5A,1022,1022,1117,1113,1090,1158
YNL053W_MSG5,788,788,876,825,848,964
YNL054W_VAC7,643,643,593,640,634,835
YNL054W-A,0,0,0,0,0,0
YNL054W-B,1862.66,1862.66,2046.08,2214.16,2505.38,2920.29
YNL055C_POR1,4636,4636,5070,5680,5793,6479
YNL056W_OCA2,1087,1087,993,1008,1015,1109
YNL057W,179.41,179.41,169.62,163.28,191.55,184.14
YNL058C,1106.59,1106.59,1182.38,1095.72,1298.45,1459.86
YNL059C_ARP5,1215,1215,1218,1276,1224,1460
YNL061W_NOP2,4640,4640,4397,5024,4785,5378
YNL062C_GCD10,1608,1608,1524,1443,1568,1660
YNL063W_MTQ1,337,337,301,380,313,402
YNL064C_YDJ1,7792,7792,7426,7622,7892,8496
YNL065W_AQR1,5383,5383,4548,4980,5056,4730
YNL066W_SUN4,2749,2749,2758,2883,2807,3239
YNL067W_RPL9B,5120.21,5120.21,5269.21,4135.39,3699.12,4553.4
YNL067W-A,0,0,0,0,0,0
YNL067W-B,0,0,0,0,0,0
YNL068C_FKH2,772,772,690,757,705,869
YNL069C_RPL16B,18985,18985,19402,18214,18177,19430
YNL070W_TOM7,1,1,8,5,10,8
YNL071W_LAT1,5190,5190,5205,5729,5101,5927
YNL072W_RNH201,400,400,345,429,398,432
YNL073W_MSK1,749,749,790,775,736,875
YNL074C_MLF3,989,989,1052,1165,1069,1238
YNL075W_IMP4,1767,1767,1719,1589,1665,1832
YNL076W_MKS1,721,721,724,615,715,916
YNL077W_APJ1,348,348,280,320,277,341
YNL078W_NIS1,1159,1159,1112,1054,1038,1225
YNL079C_TPM1,7186,7186,7359,6954,6689,7246
YNL080C_EOS1,936,936,934,963,987,1121
YNL081C_SWS2,614,614,560,538,501,532
YNL082W_PMS1,429,429,410,387,438,457
YNL083W_SAL1,533,533,549,544,515,582
YNL084C_END3,1834,1834,1994,1738,1716,1966
YNL085W_MKT1,1558,1558,1523,1399,1346,1694
YNL086W_SNN1,140,140,101,134,131,130
YNL087W_TCB2,2183,2183,2161,1934,1864,2290
YNL088W_TOP2,1075,1075,997,990,1002,1180
YNL089C,243.71,243.71,203.19,192.28,209.02,224.62
YNL090W_RHO2,157.29,157.29,150.81,139.72,184.98,165.38
YNL091W_NST1,2210,2210,2294,2077,2196,2419
YNL092W,101,101,111,117,118,142
YNL093W_YPT53,49,49,35,50,50,55
YNL094W_APP1,935,935,931,993,958,1203
YNL095C,764,764,668,811,680,803
YNL096C_RPS7B,4419,4419,4524,4103,4350,4895
YNL097C_PHO23,332,332,312,335.16,311,379
YNL097C-B,0,0,0,0,0,0
YNL097W-A,0,0,0,0.84,0,0
YNL098C_RAS2,2482,2482,2514,2551,2348,2700
YNL099C_OCA1,739,739,670,632,556,708
YNL100W,528,528,543,528,588,605
YNL101W_AVT4,1003,1003,966,908,978,1074
YNL102W_POL1,673,673,580,579,533,735
YNL103W_MET4,1350,1350,1329,1464,1403,1612
YNL103W-A,0,0,0,0,0,0
YNL104C_LEU4,4776,4776,4739,4887,3953,4680
YNL105W_RRT16,29.51,29.51,34.34,50.98,24.14,41.1
YNL106C_INP52,472.49,472.49,447.66,505.02,548.86,622.9
YNL107W_YAF9,419,419,411,381,325,406
YNL108C,559.43,559.43,546.78,583.39,539.55,657.02
YNL109W,188.57,188.57,214.22,180.61,160.45,197.98
YNL110C_NOP15,2600,2600,2592,2375,2413,2694
YNL111C_CYB5,616,616,557,530,545,584
YNL112W_DBP2,15850,15850,14773,15605,15464,16171
YNL113W_RPC19,1367.44,1367.44,1341.41,1242.51,1218.3,1307.37
YNL114C,369.56,369.56,322.59,403.49,386.7,406.63
YNL115C,598,598,579,605,682,739
YNL116W_DMA2,404,404,369,442,415,430
YNL117W_MLS1,88,88,69,75,89,123
YNL118C_DCP2,1895,1895,1951,1775,1910,2149
YNL119W_NCS2,1044.54,1044.54,1091.42,918,1100,1079.35
YNL120C,3.46,3.46,11.58,0,0,2.65
YNL121C_TOM70,2796,2796,2778,2952,2764,3247
YNL122C,118,118,121,129,127,133
YNL123W_NMA111,3187,3187,2978,2948,3016,3414
YNL124W_NAF1,2094,2094,1924,1975,2114,2223
YNL125C_ESBP6,673,673,592,657,692,744
YNL126W_SPC98,344,344,333,289,297,387
YNL127W_FAR11,450,450,408,492,490,569
YNL128W_TEP1,70,70,62,59,55,72
YNL129W_NRK1,345,345,318,280,293,306
YNL130C_CPT1,1183,1183,1094,1032,1177,1281
YNL130C-A_DGR1,0,0,0,0,0,0
YNL131W_TOM22,1426,1426,1329,1353,1354,1483
YNL132W_KRE33,2905,2905,2650,2815,2776,3315
YNL133C_FYV6,145,145,108,160,124,150
YNL134C,1173,1173,1187,1552,1366,1590
YNL135C_FPR1,3445,3445,3322,3578,3317,3648
YNL136W_EAF7,822,822,735,836,847,905
YNL137C_NAM9,842,842,816,909,827,936
YNL138W_SRV2,2575,2575,2578,2473,2544,3003
YNL138W-A_YSF3,84,84,69,78,103,69
YNL139C_THO2,739.41,739.41,784.69,739.26,815.3,903.15
YNL140C,98.59,98.59,78.31,75.74,89.7,80.85
YNL141W_AAH1,4317,4317,4023,3666,3732,3796
YNL142W_MEP2,393,393,327,491,432,436
YNL143C,4.83,4.83,1.92,6.01,3.56,5
YNL144C,216,216,170,238,180,239
YNL144W-A,0,0,0,0,0,0
YNL145W_MFA2,0,0,0,0,0,0
YNL146C-A,0,0,1,0,1,1
YNL146W,9,9,6,8,7,11
YNL147W_LSM7,915,915,835,775,805,851
YNL148C_ALF1,342,342,265,283,282,321
YNL149C_PGA2,1397.72,1397.72,1481.82,1680.86,1612.42,1641.98
YNL150W,1097.28,1097.28,1064.18,1026.14,1042.58,1098.02
YNL151C_RPC31,1679,1679,1735,1756,1620,1795
YNL152W_INN1,514,514,515,545,503,603
YNL153C_GIM3,1758,1758,1799,1936,1783,1838
YNL154C_YCK2,2444,2444,2452,2347,2278,2691
YNL155W_CUZ1,1002,1002,858,957,1102,1153
YNL156C_NSG2,897,897,884,923,944,1058
YNL157W_IGO1,1314,1314,1130,1182,1223,1318
YNL158W_PGA1,600,600,524,586,547,636
YNL159C_ASI2,458,458,463,475,433,503
YNL160W_YGP1,1032,1032,1009,1437,1958,1636
YNL161W_CBK1,1229,1229,1290,1304,1288,1460
YNL162W_RPL42A,16204.77,16204.77,14640.3,13981.63,14173.03,14002.13
YNL162W-A,28,28,26,21,38,23
YNL163C_RIA1,1643,1643,1571,1518,1636,1784
YNL164C_IBD2,395,395,458,426,377,471
YNL165W,332,332,318,357,305,406
YNL166C_BNI5,1167,1167,1143,1132,1123,1257
YNL167C_SKO1,704,704,669,661,664,790
YNL168C_FMP41,635,635,689,524,607,650
YNL169C_PSD1,1302.2,1302.2,1190,1215.49,1075.22,1335.77
YNL170W,73.8,73.8,73,80.51,82.78,71.23
YNL171C,20.96,20.96,25,24,19.98,23.97
YNL172W_APC1,457.04,457.04,430,406,505.02,588.03
YNL173C_MDG1,808,808,825,845,859,1031
YNL174W,60.13,60.13,85.36,84.97,73.76,90.59
YNL175C_NOP13,3181.87,3181.87,2929.64,2982.03,2855.24,3155.41
YNL176C_TDA7,978,978,987,1004,1008,1172
YNL177C_MRPL22,743,743,651,688,697,735
YNL178W_RPS3,39436,39436,40763,33439,33691,37188
YNL179C,1,1,0,0,2,4
YNL180C_RHO5,896,896,852,833,869,1011
YNL181W_PBR1,924,924,840,893,882,967
YNL182C_IPI3,1823,1823,1748,1603,1764,1969
YNL183C_NPR1,577,577,524,553,479,624
YNL184C,0,0,1,3,7,2
YNL185C_MRPL19,298,298,249,319,294,331
YNL186W_UBP10,2710,2710,2530,2509,2765,2998
YNL187W_SWT21,266,266,280,305,309,377
YNL188W_KAR1,620,620,597,546,584,620
YNL189W_SRP1,3092,3092,3043,2898,2917,3340
YNL190W,1913,1913,1861,1532,1941,2243
YNL191W_DUG3,450,450,390,409,422,514
YNL192W_CHS1,5491,5491,5396,4969,5200,6276
YNL193W,439,439,421,412,414,469
YNL194C,73,73,66,99,49,66
YNL195C,63,63,52,85,94,62
YNL196C_SLZ1,123,123,100,107,96,139
YNL197C_WHI3,1137,1137,1123,956,1069,1224
YNL198C,0,0,0,0,0,0
YNL199C_GCR2,1009,1009,1015,887,987,1073
YNL200C_NNR1,292,292,335,404,363,439
YNL201C_PSY2,1423,1423,1382,1444,1556,1663
YNL202W_SPS19,99.54,99.54,104.29,113.65,110.76,126.72
YNL203C,20.46,20.46,21.71,16.35,21.24,24.28
YNL204C_SPS18,106.89,106.89,65,111.57,116.34,126.67
YNL205C,1.11,1.11,5,7.43,5.66,2.33
YNL206C_RTT106,951,951,926,845,769,1001
YNL207W_RIO2,1320,1320,1190,1142,1269,1418
YNL208W,5759,5759,5566,6249,6040,6681
YNL209W_SSB2,31499.52,31499.52,32605.33,28696.1,29621.93,33845.56
YNL210W_MER1,352,352,281,397,335,399
YNL211C_MRX7,39,39,44,44,41,36
YNL212W_VID27,1150,1150,1083,1120,1023,1242
YNL213C_RRG9,397,397,381,385,342,424
YNL214W_PEX17,133,133,130,122,112,151
YNL215W_IES2,1114,1114,1073,1155,1017,1090
YNL216W_RAP1,1359,1359,1310,1252,1205,1352
YNL217W,2049,2049,1999,1955,1756,2009
YNL218W_MGS1,473,473,419,489,437,534
YNL219C_ALG9,1799,1799,1624,1669,1708,1910
YNL220W_ADE12,6193,6193,6343,5224,5506,6454
YNL221C_POP1,1816,1816,1823,1726,1958,2114
YNL222W_SSU72,216,216,195,191,196,231
YNL223W_ATG4,276,276,308,327,258,331
YNL224C_SQS1,669,669,661,626,670,744
YNL225C_CNM67,521,521,497,465,430,517
YNL226W,15.24,15.24,4.33,8.26,15.06,10.37
YNL227C_JJJ1,775.67,775.67,863.18,692.69,726.65,772.55
YNL228W,285.09,285.09,304.5,268.05,234.29,315.08
YNL229C_URE2,1429,1429,1404,1343,1373,1511
YNL230C_ELA1,419,419,367,394,388,422
YNL231C_PDR16,3277,3277,2908,3266,2587,3039
YNL232W_CSL4,1589,1589,1536,1542,1496,1649
YNL233W_BNI4,711,711,606,569,592,668
YNL234W,554,554,514,556,567,568
YNL235C,94.62,94.62,88.52,76.09,93.84,84.65
YNL236W_SIN4,929.38,929.38,864.48,845.91,796.16,1022.35
YNL237W_YTP1,267,267,273,323,284,371
YNL238W_KEX2,1908,1908,1774,1808,1862,2077
YNL239W_LAP3,1623,1623,1532,1690,1712,1968
YNL240C_NAR1,991,991,913,1061,949,1161
YNL241C_ZWF1,2295,2295,2123,2940,2305,3131
YNL242W_ATG2,358,358,353,418,411,510
YNL243W_SLA2,3323,3323,3335,3175,3223,3765
YNL244C_SUI1,3480,3480,3102,3053,3320,3463
YNL245C_CWC25,444,444,371,514,468,483
YNL246W_VPS75,1071,1071,1002,1020,960,1059
YNL247W,4278,4278,4412,4034,3819,4308
YNL248C_RPA49,3587,3587,3475,3126,3351,3689
YNL249C_MPA43,384,384,308,318,315,417
YNL250W_RAD50,352,352,313,358,322,387
YNL251C_NRD1,1811,1811,1612,1966,1993,2371
YNL252C_MRPL17,567,567,554,635,538,593
YNL253W_TEX1,455,455,432,401,383,488
YNL254C_RTC4,370,370,358,328,401,414
YNL255C_GIS2,4956,4956,4600,5115,4826,4949
YNL256W_FOL1,1714,1714,1492,1498,1460,1689
YNL257C_SIP3,679,679,679,610,609,668
YNL258C_DSL1,1016,1016,939,886,900,1023
YNL259C_ATX1,115,115,80,135,119,96
YNL260C_LTO1,339,339,249,321,310,355
YNL261W_ORC5,743,743,748,638,649,714
YNL262W_POL2,702,702,693,666,671,807
YNL263C_YIF1,1263,1263,1144,1213,1256,1327
YNL264C_PDR17,659,659,606,583,645,685
YNL265C_IST1,498.3,498.3,570.41,498.37,518.97,623.72
YNL266W,18.7,18.7,7.59,13.63,13.03,13.28
YNL267W_PIK1,1296,1296,1260,1246,1274,1438
YNL268W_LYP1,3574,3574,3541,3718,3602,4223
YNL269W_BSC4,5,5,3,7,2,7
YNL270C_ALP1,76,76,67,72,72,102
YNL271C_BNI1,1166,1166,1188,1249,1238,1520
YNL272C_SEC2,849,849,812,697,759,876
YNL273W_TOF1,367,367,320,334,334,470
YNL274C_GOR1,210,210,219,236,257,290
YNL275W_BOR1,549,549,537,550,514,633
YNL276C,19.91,19.91,20.22,16.19,18.81,16.07
YNL277W_MET2,358.09,358.09,352.78,367.81,385.19,417.93
YNL277W-A,0,0,0,0,0,0
YNL278W_CAF120,521,521,467,577,464,555
YNL279W_PRM1,267,267,265,234,304,271
YNL280C_ERG24,1575,1575,1441,1522,1393,1551
YNL281W_HCH1,1224,1224,1241,1247,1343,1335
YNL282W_POP3,636,636,541,745,646,704
YNL283C_WSC2,1077,1077,985,962,1019,1144
YNL284C_MRPL10,698,698,704,697,703,767
YNL284C-A,0,0,0,0,0,0
YNL284C-B,1602.14,1602.14,1463.61,1612.98,1616,1883.88
YNL285W,0,0,0,1,4,2
YNL286W_CUS2,474,474,472,428,407,467
YNL287W_SEC21,2565,2565,2515,2304,2315,2700
YNL288W_CAF40,870,870,856,868,844,878
YNL289W_PCL1,634,634,588,701,675,753
YNL290W_RFC3,1154,1154,1115,1150,1111,1253
YNL291C_MID1,699,699,657,622,628,731
YNL292W_PUS4,1307,1307,1247,1286,1333,1403
YNL293W_MSB3,785,785,691,716,756,822
YNL294C_RIM21,948,948,976,899,1013,1102
YNL295W_MRX6,330,330,327,373,306,354
YNL296W,4.07,4.07,0,6.68,0,0
YNL297C_MON2,773.93,773.93,759,732.32,713,917
YNL298W_CLA4,978,978,916,924,942,1149
YNL299W_TRF5,1010,1010,940,863,1029,1111
YNL300W_TOS6,130,130,102,121,125,142
YNL301C_RPL18B,3601.84,3601.84,3799.34,3468.37,3577.64,3964.48
YNL302C_RPS19B,28406.24,28406.24,26959.19,28190.63,27180.66,27541.21
YNL303W,0,0,0,0,3,0
YNL304W_YPT11,301,301,309,306,319,324
YNL305C_BXI1,541,541,525,590,562,728
YNL306W_MRPS18,1203,1203,1088,1013,1071,1135
YNL307C_MCK1,2296,2296,2157,2462,2200,2551
YNL308C_KRI1,4495,4495,4327,4951,4499,4968
YNL309W_STB1,386,386,382,428,440,467
YNL310C_ZIM17,320,320,328,323,278,312
YNL311C_SKP2,825,825,730,715,759,847
YNL312W_RFA2,1489,1489,1374,1497,1560,1662
YNL313C_EMW1,2151,2151,1883,1998,2059,2354
YNL314W_DAL82,245,245,241,246,267,253
YNL315C_ATP11,732,732,737,625,682,772
YNL316C_PHA2,438,438,420,382,434,442
YNL317W_PFS2,522,522,519,532,501,636
YNL318C_HXT14,5,5,2.16,10,4.09,7
YNL319W,3,3,0.84,0,7.91,0
YNL320W,402,402,432,395,401,468
YNL321W_VNX1,987,987,1006,1140,1068,1218
YNL322C_KRE1,1837,1837,1781,1944,1835,2154
YNL323W_LEM3,857,857,887,847,826,975
YNL324W,3.54,3.54,0,6.81,0,7.01
YNL325C_FIG4,357.46,357.46,346,286.19,357,399.99
YNL326C_PFA3,297,297,311,260,307,338
YNL327W_EGT2,5880,5880,6451,5706,5569,6846
YNL328C_MDJ2,51,51,41,56,46,83
YNL329C_PEX6,734,734,660,649,695,796
YNL330C_RPD3,1378,1378,1562,1331,1274,1451
YNL331C_AAD14,293,293,260,0,0,0
YNL332W_THI12,33.13,33.13,14.47,0,0,0
YNL333W_SNZ2,135.99,135.99,139.57,0,0,0
YNL334C_SNO2,75.03,75.03,81.86,0,0,0
YNL335W_DDI3,34.04,34.04,22.09,0,0,0
YNL336W_COS1,464.42,464.42,624.57,36.54,110.8,103.36
YNL337W,0,0,0,0,0,0
YNL338W,0,0,0,0,0,0
YNL339C_YRF1-6,2011.32,2011.32,1612.85,0,0.71,0.2
YNL339W-A,21.87,21.87,32.98,0,2.48,0.41
YNL339W-B,23.01,23.01,25,0,0,0
YNR001C_CIT1,1033,1033,1106,1202,1274,1653
YNR001W-A,0,0,0,0,0,1
YNR002C_ATO2,88,88,98,113,102,127
YNR003C_RPC34,1291,1291,1308,1176,1168,1346
YNR003W-A,0,0,0,0,0,0
YNR004W_SWM2,179,179,137,152,212,180
YNR005C,0,0,6.55,9.33,10.55,6.48
YNR006W_VPS27,943,943,904.45,887.67,998.45,1179.52
YNR007C_ATG3,263,263,278,288,239,304
YNR008W_LRO1,937,937,841,965,946,1074
YNR009W_NRM1,409,409,418,402,371,452
YNR010W_CSE2,215,215,221,229,261,259
YNR011C_PRP2,826,826,797,815,798,896
YNR012W_URK1,1233,1233,1158,1186,1148,1212
YNR013C_PHO91,1576,1576,1490,1714,1806,1947
YNR014W,183,183,149,221,221,257
YNR015W_SMM1,1662,1662,1563,1854,1555,1777
YNR016C_ACC1,5316,5316,4915,4484,4987,6163
YNR017W_TIM23,2021,2021,1872,2266,2099,2334
YNR018W_RCF2,2760,2760,2564,2621,2703,2739
YNR019W_ARE2,1204,1204,1297,1326,1185,1355
YNR020C_ATP23,523,523,475,490,505,532
YNR021W,3716,3716,3756,3432,3268,3737
YNR022C_MRPL50,509,509,484,427,433,457
YNR023W_SNF12,475,475,485,451,478,478
YNR024W_MPP6,608.33,608.33,601.37,595.54,561.79,574.93
YNR025C,173.67,173.67,149.63,154.46,146.21,150.07
YNR026C_SEC12,976,976,908,981,992,1062
YNR027W_BUD17,1168,1168,1106,1357,1156,1190
YNR028W_CPR8,776,776,809,701,706,806
YNR029C,1012,1012,1058,958,923,1037
YNR030W_ALG12,1135,1135,1154,1035,1121,1190
YNR031C_SSK2,715,715,667,693,664,889
YNR032C-A_HUB1,69,69,50,63,77,56
YNR032W_PPG1,739,739,647,627,668,758
YNR033W_ABZ1,1239,1239,1221,1299,1213,1406
YNR034W_SOL1,360,360,380,343,295,401
YNR034W-A_EGO4,19,19,24,16,22,16
YNR035C_ARC35,2726,2726,2995,2716,2817,3102
YNR036C_MRPS12,1018,1018,895,850,969,1013
YNR037C_RSM19,388,388,246,441,390,359
YNR038W_DBP6,1546,1546,1589,1456,1512,1755
YNR039C_ZRG17,592,592,581,587,594,688
YNR040W,331,331,302,314,261,321
YNR041C_COQ2,1124.66,1124.66,1157.26,1168.07,1137.71,1278.36
YNR042W,10.34,10.34,2.74,4.93,15.29,3.64
YNR043W_MVD1,2539,2539,2466,2611,2521,2883
YNR044W_AGA1,1158,1158,1065,1023,1141,1173
YNR045W_PET494,462,462,386,437,404,497
YNR046W_TRM112,714,714,750,834,845,908
YNR047W_FPK1,400,400,368,451,388,497
YNR048W,338,338,319,369,281,314
YNR049C_MSO1,378,378,374,334,341,339
YNR050C_LYS9,1090,1090,1136,1069,1020,1260
YNR051C_BRE5,2114,2114,2275,2207,2350,2644
YNR052C_POP2,1533,1533,1515,1527,1386,1628
YNR053C_NOG2,4287,4287,4339,4296,4356,4725
YNR054C_ESF2,1268,1268,1132,1379,1323,1360
YNR055C_HOL1,1104,1104,1122,1013,1014,1196
YNR056C_BIO5,157,157,120,135,145,237
YNR057C_BIO4,159,159,167,192,190,184
YNR058W_BIO3,161,161,158,156,156,194
YNR059W_MNT4,1027,1027,1028,824,881,970
YNR060W_FRE4,506,506,505,522,413,574
YNR061C,584,584,598,569,541,561
YNR062C,139,139,116,155,133,174
YNR063W,192,192,125,137,171,165
YNR064C,140,140,134,129,120,177
YNR065C,482.3,482.3,499.54,477.85,523.2,599.56
YNR066C,105,105,124,133,137,183
YNR067C_DSE4,1554,1554,1276,1292,1481,1663
YNR068C,84,84,70,87,76,97
YNR069C_BSC5,111,111,119,120,121,181
YNR070W_PDR18,298,298,305,323,320,349
YNR071C,43,43,32,59,64,59
