gene_id,BY4742_R1,BY4742_R2,BY4742_R3,SY14_R1,SY14_R2,SY14_R3
YNCG0046W,0,0,0,0,0,0
SUT532,136,136,108,115,124,114
SUT125,14,14,4,8,7,8
SUT126,75,75,77,59,62,88
YNCH0001W,0,0,0,0,0,0
YNCH0002C,0,0,0,0,0,0
YNCH0003C,0,0,0,0,0,0
YNCH0004C,0,0,0,0,0,0
YNCH0005W,0,0,0,0,0,0
YNCH0006C,0,0,0,0,0,0
RUF5-1,10204.03,10204.03,9546.34,4984.85,5791.69,5727.28
RUF5-2,10204.03,10204.03,9546.34,4984.85,5791.69,5727.28
YNCH0009C,0,0,0,0,0,0
YNCH0010C,0,0,0,0,0,0
SNR32,1,1,0,0,1,0
SUF8,0,0,0,0,0,0
SNR71,0,0,0,0,0,0
YNCH0015W,0,0,0,0,0,0
YNCH0016C,0,0,0,0,0,0
SNR68,0,0,0,0,0,0
YNCI0002W,0,0,0,0,0,0
YNCI0003C,0,0,0,0,0,0
YNCI0004W,0,0,0,0,0,0
YNCI0005W,0,0,0,0,0,0
SUP17,0,0,0,0,0,0
YNCI0007C,0,0,0,0,0,0
YNCI0008C,0,0,0,0,0,0
YNCI0009W,0,0,0,0,0,0
YNCI0010C,0,0,0,0,0,0
YNCI0011W,0,0,0,0,0,0
ICR1,270.74,270.74,316,286.17,271,325
PWR1,0,0,0,0,0,0
YNCJ0001C,0,0,0,0,0,0
YNCJ0002C,0,0,0,0,0,0
SNR128,0,0,0,0,0,0
SNR190,0,0,0,0,0,0
YNCJ0005C,0,0,0,0,0,0
YNCJ0006W,0,0,0,0,0,0
SNR37,37,37,64,102,121,126
YNCJ0008W,0,0,0,0,0,0
SNR60,0,0,0,0,0,0
SUP7,0,0,0,0,0,0
YNCJ0011W,0,0,0,0,0,0
YNCJ0012W,0,0,0,0,0,0
YNCJ0013C,0,0,0,0,0,0
YNCJ0014C,0,0,0,0,0,0
YNCJ0015W,0,0,0,0,0,0
EMT5,0,0,0,0,0,0
YNCJ0017C,0,0,0,0,0,0
YNCJ0018W,0,0,0,0,0,0
YNCJ0019C,0,0,0,0,0,0
EMT3,0,0,0,0,0,0
SUP51,0,0,0,0,0,0
IMT3,0,0,0,0,0,0
YNCJ0023C,0,0,0,0,0,0
SUF23,0,0,0,0,0,0
HSX1,0,0,0,0,0,0
YNCJ0026W,0,0,0,0,0,0
SUP4,0,0,0,0,0,0
IRT1,243,243,217,231,214,254
YNCJ0029W,0,0,0,0,0,0
SNR3,0,0,0,0,1,0
SNR64,0,0,0,0,0,0
TRT2,0,0,0,0,0,0
YNCK0003W,0,0,0,0,0,0
YNCK0004W,0,0,0,0,0,0
YNCK0005C,0,0,0,0,0,0
YNCK0006C,0,0,0,0,0,0
YNCK0007W,0,0,0,0,0,0
YNCK0008W,0,0,0,0,0,0
SNR38,0,0,0,0,0,0
YNCK0010W,0,0,0,0,0,0
YNCK0011C,0,0,0,0,0,0
YNCK0012C,0,0,0,0,0,0
SNR69,0,0,0,0,0,0
YNCK0014W,0,0,0,0,0,0
SNR87,0,0,0,0,0,0
YNCK0016W,0,0,0,0,0,0
YNCK0017W,0,0,0,0,0,0
YNCK0018C,0,0,0,0,0,0
YNCK0019W,0,0,0,0,0,0
SNR42,50,50,37,100,80,100
YNCK0021W,0,0,0,0,0,0
YNCL0001W,0,0,0,0,0,0
YNCL0002C,0,0,0,0,0,0
SNR30,241,241,263,732,751,760
YNCL0004C,0,0,0,0,0,0
SNR79,0,0,0,0,0,0
SNR6,0,0,0,0,0,0
YNCL0007W,0,0,0,0,0,0
YNCL0008W,0,0,0,0,0,0
YNCL0009C,0,0,0,0,0,0
RDN37-1,901.05,901.05,1149.14,5235.34,6483.94,6186.34
ETS2-1,0,0,0.47,0.38,0,0.87
RDN25-1,17056.71,17056.71,17776.9,16502.43,15724.05,16410.12
ITS2-1,0.86,0.86,2.83,1.74,1.82,0
RDN58-1,0,0,0,0,0,0
ITS1-1,0,0,0,0,0,0
RDN18-1,8479.37,8479.37,8310.16,4623.11,4089.2,3919.18
ETS1-1,0,0,0,0,0,0
RDN5-1,0,0,0,0,0,0
ETS2-2,0,0,0.47,0.38,0,0.87
RDN37-2,901.05,901.05,1149.14,5235.34,6483.94,6186.34
RDN25-2,17056.71,17056.71,17776.9,16502.43,15724.05,16410.12
ITS2-2,0.86,0.86,2.83,1.74,1.82,0
RDN58-2,0,0,0,0,0,0
ITS1-2,0,0,0,0,0,0
RDN18-2,8479.37,8479.37,8310.16,4623.11,4089.2,3919.18
ETS1-2,0,0,0,0,0,0
RDN5-2,0,0,0,0,0,0
RDN5-3,0,0,0,0,0,0
RDN5-4,0,0,0,0,0,0
RDN5-5,0,0,0,0,0,0
RDN5-6,0,0,0,0,0,0
YNCL0032C,0,0,0,0,0,0
YNCL0033C,0,0,0,0,0,0
YNCL0034W,0,0,0,0,0,0
YNCL0035C,0,0,0,0,0,0
YNCL0036C,0,0,0,0,0,0
YNCL0037W,0,0,0,0,0,0
YNCL0038W,0,0,0,0,0,0
YNCL0039W,0,0,0,0,0,0
YNCL0040W,0,0,0,0,0,0
SNR61,0,0,0,0,0,0
SNR55,0,0,0,0,0,0
SNR57,0,0,0,0,0,0
YNCL0044W,0,0,0,0,0,0
TRR4,0,0,0,0,0,0
SNR44,32,32,33,63,43,34
YNCL0047W,0,0,0,0,0,0
SNR34,0,0,0,3,1,2
YNCL0049C,0,0,0,0,0,0
YNCL0050C,0,0,0,0,0,0
YNCL0051C,0,0,0,0,0,0
SNR85,0,0,0,0,0,0
ZOD1,0,0,0,0,0,0
YNCM0004C,0,0,0,0,0,0
SNR54,0,0,0,0,0,0
SUP5,0,0,0,0,0,0
YNCM0007C,0,0,0,0,0,0
SUF7,0,0,0,0,0,0
YNCM0009C,0,0,0,0,0,0
YNCM0010W,0,0,0,0,0,0
SNR78,0,0,0,0,0,0
SNR77,0,0,0,0,0,0
SNR76,0,0,0,0,0,0
SNR75,0,0,0,0,0,0
SNR74,0,0,0,0,0,0
SNR73,0,0,0,0,0,0
SNR72,0,0,0,0,0,0
YNCM0018C,0,0,0,0,0,0
YNCM0019W,0,0,0,0,0,0
YNCM0020W,0,0,0,0,0,0
YNCM0021C,0,0,0,0,0,0
YNCM0022C,0,0,0,0,0,0
YNCM0023C,0,0,0,0,0,0
YNCM0024W,0,0,0,0,0,0
YNCM0025C,0,0,0,0,0,0
SNR24,0,0,0,0,0,0
YNCM0027W,0,0,0,0,0,0
EMT4,0,0,0,0,0,0
YNCM0029C,0,0,0,0,0,0
SNR83,94,94,67,206,203,176
SNR11,20,20,18,35,52,35
RNA170,0,0,0,0,0,1
YNCM0033C,0,0,0,0,0,0
SNR86,1009,1009,979,1514,1485,1655
YNCM0035C,0,0,0,0,0,0
CDC65,0,0,0,0,0,0
SUP8,0,0,0,0,0,0
SNR40,0,0,0,0,0,0
SUF6,0,0,0,0,0,0
YNCN0003W,0,0,0,0,0,0
YNCN0004W,0,0,0,0,0,0
SNR19,65,65,44,174,171,173
YNCN0006W,0,0,0,0,0,0
YNCN0007W,0,0,0,0,0,0
YNCN0008C,0,0,0,0,0,0
YNCN0009W,0,0,0,0,0,0
YNCN0010C,0,0,0,0,0,0
YNCN0011W,0,0,0,0,0,0
YNCN0012C,0,0,0,0,0,0
SNR66,0,0,0,0,0,0
YNCN0015W,0,0,0,0,0,0
SUF10,0,0,0,0,0,0
YNCN0017W,0,0,0,0,0,0
SNR49,0,0,1,0,0,0
SNR191,28,28,6,15,29,26
YNCN0020C,0,0,0,0,0,0
SUF1,0,0,0,0,0,0
YNCO0002W,0,0,0,0,0,0
SNR58,0,0,0,0,0,0
YNCO0004C,0,0,0,0,0,0
YNCO0005W,0,0,0,0,0,0
SNR81,1,1,1,2,2,2
SNR50,0,0,0,0,0,0
YNCO0008W,0,0,0,0,0,0
SUF17,0,0,0,0,0,0
SUP3,0,0,0,0,0,0
YNCO0011W,0,0,0,0,0,0
YNCO0012C,0,0,0,0,0,0
YNCO0013C,0,0,0,0,0,0
SNR9,4,4,0,0,0,2
SNR62,0,0,0,0,0,0
YNCO0016W,0,0,0,0,0,0
SUF11,0,0,0,0,0,0
YNCO0018W,0,0,0,0,0,0
YNCO0019W,0,0,0,0,0,0
SUF5,0,0,0,0,0,0
YNCO0021C,0,0,0,0,0,0
SNR36,0,0,1,0,0,0
IMT1,0,0,0,0,0,0
SNR35,0,0,0,3,0,0
SNR17A,47,47,39,53,70,66
SNR8,1,1,0,1,1,4
SNR31,16,16,29,21,45,34
SNR5,2,2,4,6,2,4
YNCO0029C,0,0,0,0,0,0
EMT2,0,0,0,0,0,0
YNCO0031W,0,0,0,0,0,0
YNCP0001C,0,0,0,0,0,0
SNR59,0,0,0,0,0,0
YNCP0004C,0,0,0,0,0,0
SNR17B,98,98,81,155,159,131
IMT2,0,0,0,0,0,0
YNCP0007C,0,0,0,0,0,0
YNCP0008C,0,0,0,0,0,0
YNCP0009W,0,0,0,0,0,0
YNCP0010W,0,0,0,0,0,0
YNCP0011C,0,0,0,0,0,0
SUP16,0,0,0,0,0,0
SNR51,0,0,0,0,0,0
SNR70,0,0,0,0,0,0
SNR41,0,0,0,0,0,0
YNCP0016W,0,0,0,0,0,0
YNCP0017C,0,0,0,0,0,0
YNCP0018C,0,0,0,0,0,0
YNCP0019W,0,0,0,0,0,0
YNCP0020W,0,0,0,0,0,0
SNR45,0,0,0,0,0,0
YNCP0022W,0,0,0,0,0,0
YNCP0023W,0,0,0,0,0,0
YNCP0024C,0,0,0,0,0,0
SUT390,68,68,71,67,69,81
SUT418,26,26,27,24,23,13
DOM34,983,983,988,1417,1346,1542
RLP7,4551,4551,4249,4894,4844,5252
PET8,564,564,548,614,678,678
HRB1,2182,2182,2260,2395,2386,2673
MRP7,1197,1197,1155,1063,1139,1344
LST8,677,677,612,603,635,723
SIS1,4276,4276,4093,4600,4029,4614
ASI3,782,782,810,757,784,934
IDP3,94,94,92,90,106,110
PYP1,3209,3209,3312,3162,3091,3307
YNL011C,366,366,326,320,365,400
SPO1,178,178,177,155,109,147
HEF3,197,197,152,166,192,216
PBI2,84,84,77,69,109,103
PUB1,3401,3401,3415,3067,3242,3738
YNL018C,48.49,48.49,23.59,34.27,25.42,43.37
YNL019C,94.1,94.1,67.83,113.86,70.87,89.08
ARK1,921,921,941,870,821,1026
HDA1,923,923,874,901,927,1082
RCM1,1210,1210,1254,1088,1215,1299
FAP1,1162,1162,989,1057,1078,1078
EFM6,430,430,400,456,407,445
KSH1,37,37,28,23,39,37
SSN8,321,321,374,285,343,425
SAM50,913,913,815,835,855,931
CRZ1,717,717,680,697,658,802
KTR5,488,488,483,541,535,578
HHF2,7305.03,7305.03,6044.89,8042.98,7080.24,7176.59
HHT2,15048.28,15048.28,13401.28,14250.23,13475,14766.63
SIW14,767,767,798,787,748,824
YNL033W,82.9,82.9,86.17,75.14,105.13,94.92
YNL034W,16.51,16.51,16.41,19.73,36.58,29.63
YNL035C,818,818,800,726,755,850
NCE103,1114,1114,898,1040,974,1567
IDH1,1185,1185,1076,1457,1598,1829
GPI15,709,709,661,677,680,724
BDP1,974,974,899,940,909,1054
YNL040C-A,0,0,0,0,0,0
YNL040W,687,687,745,580,563,608
COG6,683,683,635,616,600,700
BOP3,397,397,329,386,387,497
YNL042W-B,1,1,1,2,1,6
YIP3,1483,1483,1534,1265,1305,1409
LAP2,1350,1350,1369,1443,1498,1643
YNL046W,657,657,598,545,570,570
SLM2,498,498,455,422,436,533
ALG11,1134,1134,1231,1155,1157,1262
SFB2,1053,1053,1034,887,931,1066
YNL050C,800,800,819,746,808,910
COG5,429,429,454,396,438,485
COX5A,1022,1022,1117,1113,1090,1158
MSG5,788,788,876,825,848,964
VAC7,643,643,593,640,634,835
YNL054W-A,0,0,0,0,0,0
YNL054W-B,1861.94,1861.94,2045.29,2213.13,2504.57,2919.34
POR1,4636,4636,5070,5680,5793,6479
OCA2,1087,1087,993,1008,1015,1109
YNL058C,1224,1224,1283,1188,1426,1582
ARP5,1215,1215,1218,1276,1224,1460
NOP2,4640,4640,4397,5024,4785,5378
GCD10,1608,1608,1524,1443,1568,1660
MTQ1,337,337,301,380,313,402
YDJ1,7792,7792,7426,7622,7892,8496
AQR1,5383,5383,4548,4980,5056,4730
SUN4,2749,2749,2758,2883,2807,3239
RPL9B,5120.21,5120.21,5269.22,4135.39,3699.12,4553.4
YNL067W-B,0,0,0,0,0,0
FKH2,772,772,690,757,705,869
RPL16B,18985,18985,19402,18214,18177,19430
TOM7,1,1,8,5,10,8
LAT1,5190,5190,5205,5729,5101,5927
RNH201,400,400,345,429,398,432
MSK1,749,749,790,775,736,875
MLF3,989,989,1052,1165,1069,1238
IMP4,1767,1767,1719,1589,1665,1832
MKS1,721,721,724,615,715,916
APJ1,348,348,280,320,277,341
NIS1,1159,1159,1112,1054,1038,1225
TPM1,7186,7186,7359,6954,6689,7246
EOS1,936,936,934,963,987,1121
SWS2,614,614,560,538,501,532
PMS1,429,429,410,387,438,457
SAL1,533,533,549,544,515,582
END3,1834,1834,1994,1738,1716,1966
MKT1,1558,1558,1523,1399,1346,1694
SNN1,140,140,101,134,131,130
TCB2,2183,2183,2161,1934,1864,2290
TOP2,1075,1075,997,990,1002,1180
RHO2,353,353,307,288,349,334
NST1,2210,2210,2294,2077,2196,2419
YNL092W,101,101,111,117,118,142
YPT53,49,49,35,50,50,55
APP1,935,935,931,993,958,1203
YNL095C,764,764,668,811,680,803
RPS7B,4419,4419,4524,4103,4350,4895
PHO23,332,332,312,336,311,379
PLS1,0,0,0,0,0,0
RAS2,2482,2482,2514,2551,2348,2700
OCA1,739,739,670,632,556,708
MIC27,528,528,543,528,588,605
AVT4,1003,1003,966,908,978,1074
POL1,673,673,580,579,533,735
MET4,1350,1350,1329,1464,1403,1612
LEU4,4776,4776,4739,4887,3953,4680
INP52,479,479,452,517,553,633
YAF9,419,419,411,381,325,406
YNL108C,675,675,659,691,634,773
NOP15,2600,2600,2592,2375,2413,2694
CYB5,616,616,557,530,545,584
DBP2,15850,15850,14773,15605,15464,16171
RPC19,1501,1501,1443,1377,1372,1431
YNL115C,598,598,579,605,682,739
DMA2,404,404,369,442,415,430
MLS1,88,88,69,75,89,123
DCP2,1895,1895,1951,1775,1910,2149
NCS2,1047,1047,1100,918,1100,1081
TOM70,2796,2796,2778,2952,2764,3247
MRP35,118,118,121,129,127,133
NMA111,3187,3187,2978,2948,3016,3414
NAF1,2094,2094,1924,1975,2114,2223
ESBP6,673,673,592,657,692,744
SPC98,344,344,333,289,297,387
FAR11,450,450,408,492,490,569
TEP1,70,70,62,59,55,72
NRK1,345,345,318,280,293,306
CPT1,1183,1183,1094,1032,1177,1281
DGR1,0,0,0,0,0,0
TOM22,1426,1426,1329,1353,1354,1483
KRE33,2905,2905,2650,2815,2776,3315
FYV6,145,145,108,160,124,150
YNL134C,1173,1173,1187,1552,1366,1590
FPR1,3445,3445,3322,3578,3317,3648
EAF7,822,822,735,836,847,905
NAM9,842,842,816,909,827,936
SRV2,2575,2575,2578,2473,2544,3003
YSF3,84,84,69,78,103,69
THO2,739.57,739.57,784.83,739.4,815.5,903.34
YNL140C,98.43,98.43,78.17,75.6,89.5,80.66
AAH1,4317,4317,4023,3666,3732,3796
MEP2,393,393,327,491,432,436
YNL143C,5,5,2,8,5,5
MPF1,216,216,170,238,180,239
MFA2,0,0,0,0,0,0
YNL146C-A,0,0,1,0,1,1
YNL146W,9,9,6,8,7,11
LSM7,915,915,835,775,805,851
ALF1,342,342,265,283,282,321
PGA2,1512,1512,1571,1780,1726,1745
RPC31,1679,1679,1735,1756,1620,1795
INN1,514,514,515,545,503,603
GIM3,1758,1758,1799,1936,1783,1838
YCK2,2444,2444,2452,2347,2278,2691
YNL155C-A,22,22,21,22,33,23
CUZ1,1002,1002,858,957,1102,1153
NSG2,897,897,884,923,944,1058
IGO1,1314,1314,1130,1182,1223,1318
PGA1,600,600,524,586,547,636
ASI2,458,458,463,475,433,503
YGP1,1032,1032,1009,1437,1958,1636
CBK1,1229,1229,1290,1304,1288,1460
RPL42A,16204.77,16204.77,14640.3,13981.63,14173.03,14002.14
YNL162W-A,28,28,26,21,38,23
RIA1,1643,1643,1571,1518,1636,1784
IBD2,395,395,458,426,377,471
YNL165W,332,332,318,357,305,406
BNI5,1167,1167,1143,1132,1123,1257
SKO1,704,704,669,661,664,790
FMP41,635,635,689,524,607,650
PSD1,1304,1304,1190,1217,1077,1338
APC1,461,461,431,406,507,591
MDG1,808,808,825,845,859,1031
NOP13,3220,3220,2982,3040,2900,3213
TDA7,978,978,987,1004,1008,1172
MRPL22,743,743,651,688,697,735
RPS3,39436,39436,40763,33439,33691,37188
RHO5,896,896,852,833,869,1011
PBR1,924,924,840,893,882,967
IPI3,1823,1823,1748,1603,1764,1969
NPR1,577,577,524,553,479,624
YNL184C,0,0,1,3,7,2
MRPL19,298,298,249,319,294,331
UBP10,2710,2710,2530,2509,2765,2998
SWT21,266,266,280,305,309,377
KAR1,620,620,597,546,584,620
SRP1,3092,3092,3043,2898,2917,3340
YNL190W,1913,1913,1861,1532,1941,2243
DUG3,450,450,390,409,422,514
CHS1,5491,5491,5396,4969,5200,6276
YNL193W,439,439,421,412,414,469
YNL194C,73,73,66,99,49,66
YNL195C,63,63,52,85,94,62
SLZ1,123,123,100,107,96,139
WHI3,1137,1137,1123,956,1069,1224
GCR2,1009,1009,1015,887,987,1073
NNR1,292,292,335,404,363,439
PSY2,1423,1423,1382,1444,1556,1663
SPS19,109,109,114,123,120,140
SPS18,107,107,65,112,117,127
RTT106,951,951,926,845,769,1001
RIO2,1320,1320,1190,1142,1269,1418
YNL208W,5759,5759,5566,6249,6040,6681
SSB2,30886.54,30886.54,32026.59,28178.45,29021.33,33263.93
MER1,352,352,281,397,335,399
MRX7,39,39,44,44,41,36
VID27,1150,1150,1083,1120,1023,1242
RRG9,397,397,381,385,342,424
PEX17,133,133,130,122,112,151
IES2,1114,1114,1073,1155,1017,1090
RAP1,1359,1359,1310,1252,1205,1352
PPN2,2049,2049,1999,1955,1756,2009
MGS1,473,473,419,489,437,534
ALG9,1799,1799,1624,1669,1708,1910
ADE12,6193,6193,6343,5224,5506,6454
POP1,1816,1816,1823,1726,1958,2114
SSU72,216,216,195,191,196,231
ATG4,276,276,308,327,258,331
SQS1,669,669,661,626,670,744
CNM67,521,521,497,465,430,517
JJJ1,1012,1012,1101,903,907,1007
URE2,1429,1429,1404,1343,1373,1511
ELA1,419,419,367,394,388,422
PDR16,3277,3277,2908,3266,2587,3039
CSL4,1589,1589,1536,1542,1496,1649
BNI4,711,711,606,569,592,668
YNL234W,554,554,514,556,567,568
SIN4,959,959,895,865,830,1043
YTP1,267,267,273,323,284,371
KEX2,1908,1908,1774,1808,1862,2077
LAP3,1623,1623,1532,1690,1712,1968
NAR1,991,991,913,1061,949,1161
ZWF1,2295,2295,2123,2940,2305,3131
ATG2,358,358,353,418,411,510
SLA2,3323,3323,3335,3175,3223,3765
SUI1,3480,3480,3102,3053,3320,3463
CWC25,444,444,371,514,468,483
VPS75,1071,1071,1002,1020,960,1059
CRS1,4278,4278,4412,4034,3819,4308
RPA49,3587,3587,3475,3126,3351,3689
MPA43,384,384,308,318,315,417
RAD50,352,352,313,358,322,387
NRD1,1811,1811,1612,1966,1993,2371
MRPL17,567,567,554,635,538,593
TEX1,455,455,432,401,383,488
RTC4,370,370,358,328,401,414
GIS2,4956,4956,4600,5115,4826,4949
FOL1,1714,1714,1492,1498,1460,1689
SIP3,679,679,679,610,609,668
DSL1,1016,1016,939,886,900,1023
ATX1,115,115,80,135,119,96
LTO1,331,331,247,310,304,352
ORC5,743,743,748,638,649,714
POL2,702,702,693,666,671,807
YIF1,1263,1263,1144,1213,1256,1327
PDR17,659,659,606,583,645,685
IST1,509,509,575,507,527,632
PIK1,1296,1296,1260,1246,1274,1438
LYP1,3574,3574,3541,3718,3602,4223
BSC4,5,5,3,7,2,7
ALP1,76,76,67,72,72,102
BNI1,1166,1166,1188,1249,1238,1520
SEC2,849,849,812,697,759,876
TOF1,367,367,320,334,334,470
GOR1,210,210,219,236,257,290
BOR1,549,549,537,550,514,633
MET2,373,373,370,381,399,431
YNL277W-A,0,0,0,0,0,0
CAF120,521,521,467,577,464,555
PRM1,267,267,265,234,304,271
ERG24,1575,1575,1441,1522,1393,1551
HCH1,1224,1224,1241,1247,1343,1335
POP3,636,636,541,745,646,704
WSC2,1077,1077,985,962,1019,1144
MRPL10,698,698,704,697,703,767
YNL284C-A,0,0,0,0,0,0
YNL284C-B,1602.63,1602.63,1464,1613.54,1616.53,1884.5
CUS2,474,474,472,428,407,467
SEC21,2565,2565,2515,2304,2315,2700
CAF40,870,870,856,868,844,878
PCL1,634,634,588,701,675,753
RFC3,1154,1154,1115,1150,1111,1253
MID1,699,699,657,622,628,731
PUS4,1307,1307,1247,1286,1333,1403
MSB3,785,785,691,716,756,822
RIM21,948,948,976,899,1013,1102
MRX6,330,330,327,373,306,354
MON2,777,777,759,738,713,917
CLA4,978,978,916,924,942,1149
TRF5,1010,1010,940,863,1029,1111
TOS6,130,130,102,121,125,142
RPL18B,3601.84,3601.84,3799.34,3468.37,3577.64,3964.47
RPS19B,28406.24,28406.24,26959.19,28190.63,27180.66,27541.21
YPT11,301,301,309,306,319,324
BXI1,541,541,525,590,562,728
MRPS18,1203,1203,1088,1013,1071,1135
MCK1,2296,2296,2157,2462,2200,2551
KRI1,4495,4495,4327,4951,4499,4968
STB1,386,386,382,428,440,467
ZIM17,320,320,328,323,278,312
SKP2,825,825,730,715,759,847
RFA2,1489,1489,1374,1497,1560,1662
EMW1,2151,2151,1883,1998,2059,2354
DAL82,245,245,241,246,267,253
ATP11,732,732,737,625,682,772
PHA2,438,438,420,382,434,442
PFS2,522,522,519,532,501,636
HXT14,5,5,3,10,6,7
YNL320W,402,402,432,395,401,468
VNX1,987,987,1006,1140,1068,1218
KRE1,1837,1837,1781,1944,1835,2154
LEM3,857,857,887,847,826,975
FIG4,359,359,346,289,357,402
PFA3,297,297,311,260,307,338
EGT2,5880,5880,6451,5706,5569,6846
MDJ2,51,51,41,56,46,83
PEX6,734,734,660,649,695,796
RPD3,1378,1378,1562,1331,1274,1451
AAD14,293,293,260,0,0,0
THI12,33.13,33.13,14.47,0,0,0
SNZ2,135.99,135.99,139.57,0,0,0
SNO2,75.03,75.03,81.86,0,0,0
DDI2,34.04,34.04,22.09,0,0,0
COS1,464.83,464.83,623.43,36.54,110.81,103.36
YRF1-6,1434.75,1434.75,1219.34,0,0.7,0.2
CIT1,1033,1033,1106,1202,1274,1653
ATO2,88,88,98,113,102,127
RPC34,1291,1291,1308,1176,1168,1346
SWM2,179,179,137,152,212,180
VPS27,943,943,908,895,1005,1183
ATG3,263,263,278,288,239,304
LRO1,937,937,841,965,946,1074
NRM1,409,409,418,402,371,452
CSE2,215,215,221,229,261,259
PRP2,826,826,797,815,798,896
URK1,1233,1233,1158,1186,1148,1212
PHO91,1576,1576,1490,1714,1806,1947
YNR014W,183,183,149,221,221,257
SMM1,1662,1662,1563,1854,1555,1777
ACC1,5316,5316,4915,4484,4987,6163
TIM23,2021,2021,1872,2266,2099,2334
RCF2,2760,2760,2564,2621,2703,2739
ARE2,1204,1204,1297,1326,1185,1355
ATP23,523,523,475,490,505,532
YNR021W,3716,3716,3756,3432,3268,3737
MRPL50,509,509,484,427,433,457
SNF12,475,475,485,451,478,478
MPP6,632,632,627,617,585,596
SEC12,976,976,908,981,992,1062
BUD17,1168,1168,1106,1357,1156,1190
CPR8,776,776,809,701,706,806
ZNG1,1012,1012,1058,958,923,1037
ALG12,1135,1135,1154,1035,1121,1190
SSK2,715,715,667,693,664,889
HUB1,69,69,50,63,77,56
PPG1,739,739,647,627,668,758
ABZ1,1239,1239,1221,1299,1213,1406
SOL1,360,360,380,343,295,401
EGO4,19,19,24,16,22,16
ARC35,2726,2726,2995,2716,2817,3102
MRPS12,1018,1018,895,850,969,1013
RSM19,388,388,246,441,390,359
DBP6,1546,1546,1589,1456,1512,1755
ZRG17,592,592,581,587,594,688
MRX15,331,331,302,314,261,321
COQ2,1132,1132,1159,1171,1148,1281
MVD1,2539,2539,2466,2611,2521,2883
AGA1,1158,1158,1065,1023,1141,1173
PET494,462,462,386,437,404,497
TRM112,714,714,750,834,845,908
FPK1,400,400,368,451,388,497
YNR048W,338,338,319,369,281,314
MSO1,378,378,374,334,341,339
LYS9,1090,1090,1136,1069,1020,1260
BRE5,2114,2114,2275,2207,2350,2644
POP2,1533,1533,1515,1527,1386,1628
NOG2,4287,4287,4339,4296,4356,4725
ESF2,1268,1268,1132,1379,1323,1360
HOL1,1104,1104,1122,1013,1014,1196
BIO5,157,157,120,135,145,237
BIO4,159,159,167,192,190,184
BIO3,161,161,158,156,156,194
MNT4,1027,1027,1028,824,881,970
FRE4,506,506,505,522,413,574
YNR061C,584,584,598,569,541,561
PUL3,139,139,116,155,133,174
PUL4,192,192,125,137,171,165
YNR064C,140,140,134,129,120,177
YNR065C,482.22,482.22,499.48,477.77,523.14,599.5
YNR066C,105,105,124,133,137,183
DSE4,1554,1554,1276,1292,1481,1663
YNR068C,84,84,70,87,76,97
BSC5,111,111,119,120,121,181
PDR18,298,298,305,323,320,349
YNR071C,43,43,32,59,64,59
HXT17,31,31,28.88,35,36,50
MAN2,46.8,46.8,52.67,61,50,54
AIF1,608,608,619,703,711,798
YNR075C-A,0,0,0,0,0,0
COS10,411,411,364,1,0,0
PAU6,34,34,25.97,0.5,0,0
YNR077C,1,1,0,0,0,0
PHO80,392,392,316,274,255,264
IZH2,2556,2556,2446,2039,2244,2071
PFA4,370,370,322,240,222,292
SIN3,1353,1353,1228,1307,1313,1645
RPB11,1033,1033,1045,994,975,1151
TOP1,1706,1706,1662,1581,1621,1702
CSI2,948,948,916,766,821,917
COQ10,348,348,341,330,328,316
MDM12,276,276,256,228,251,230
RCL1,1786,1786,1688,1667,1611,1833
PLB3,1632,1632,1479,1683,1569,1795
HTZ1,582,582,613,652,577,644
HRD1,670,670,709,594,597,724
YOL014W,147,147,90,98,107,105
IRC10,169,169,159,121,149,158
CMK2,7340,7340,7506,6441,6330,6885
ESC8,403,403,340,279,369,399
TLG2,706,706,604,698,672,751
TOS7,1642,1642,1388,1280,1264,1463
YOL019W-A,0,0,0,0,0,0
TAT2,1687,1687,1637,1584,1490,1770
DIS3,2278,2278,2291,2172,2188,2423
TSR4,1975,1975,1972,1632,1689,1806
IFM1,352,352,335,295,318,393
YOL024W,3,3,5,5,7,12
LAG2,249,249,248,190,233,266
MIM1,856,856,749,889,848,870
MDM38,1728,1728,1553,1632,1603,1858
YAP7,434,434,356,495,487,482
YOL029C,275,275,263,252,227,288
GAS5,4388,4388,4137,4622,4423,4822
SIL1,916,916,969,916,774,950
OPI10,249,249,288,285,264,277
MSE1,301,301,266,290,249,311
SMC5,440,440,496,405,447,545
YOL036W,1410,1410,1315,1353,1387,1598
YOL038C-A,0,0,0,0,0,0
PRE6,3414,3414,3547,3653,3586,4079
RPP2A,12036,12036,10901,10798,11106,11429
RPS15,29815,29815,29556,31561,29299,31993
NOP12,2638,2638,2789,2500,2609,2877
NGL1,401,401,443,394,378,480
NTG2,365,365,378,348,358,419
PEX15,316,316,272,266,242,294
PSK2,1052,1052,995,1024,1088,1321
LDS2,82,82,63,70,57,91
RRT8,296,296,295,280,313,323
GSH2,2328,2328,2290,2184,2168,2506
GAL11,1337,1337,1438,1438,1365,1630
SPE2,1398,1398,1296,1323,1239,1417
DDR2,1,1,2,5,2,5
AIM39,248,248,228,227,250,268
PSH1,541,541,514,547,535,618
THI20,476,476,535,439,444,508
GPM3,728,728,681,674,592,736
YOL057W,1730,1730,1834,1569,1511,1773
